Epoch,Generator_Loss,Discriminator_Loss
66,0.7988632917404175,1.3761342763900757
67,0.7990193367004395,1.376183032989502
68,0.7988213300704956,1.3761749267578125
69,0.7988982796669006,1.3761818408966064
70,0.7988845109939575,1.3761560916900635
71,0.7988704442977905,1.3761261701583862
72,0.7989940643310547,1.3761377334594727
73,0.7988734245300293,1.3760614395141602
74,0.7989504337310791,1.376194715499878
75,0.7986100316047668,1.376108169555664
76,0.798323392868042,1.376113772392273
77,0.7983372807502747,1.375929832458496
78,0.7977049350738525,1.3763327598571777
79,0.7978155016899109,1.37603759765625
80,0.7978254556655884,1.3760170936584473
81,0.7975246906280518,1.3764221668243408
82,0.7975346446037292,1.3762242794036865
83,0.7978411316871643,1.37628173828125
84,0.7980344295501709,1.3762683868408203
85,0.798697829246521,1.3761205673217773
86,0.798786461353302,1.3763387203216553
87,0.799136221408844,1.3760356903076172
88,0.7989442348480225,1.376205325126648
89,0.7987683415412903,1.3762664794921875
90,0.7986639142036438,1.3763902187347412
91,0.7987106442451477,1.3760043382644653
92,0.798689603805542,1.3761897087097168
93,0.7984580397605896,1.376365303993225
94,0.798492431640625,1.3763619661331177
95,0.7984816431999207,1.3764257431030273
96,0.798309326171875,1.3763823509216309
97,0.7985162138938904,1.3758823871612549
98,0.7983715534210205,1.3760883808135986
99,0.7984334230422974,1.3762378692626953
100,0.797960638999939,1.3764448165893555
101,0.7981349229812622,1.3766182661056519
102,0.7981667518615723,1.3766133785247803
103,0.7990202307701111,1.37605881690979
104,0.7987996935844421,1.3763412237167358
105,0.798984944820404,1.3761348724365234
106,0.7985677123069763,1.3762575387954712
107,0.7987217903137207,1.3761518001556396
108,0.7986821532249451,1.37636399269104
109,0.7982990741729736,1.3765695095062256
110,0.7988097667694092,1.3762098550796509
111,0.7988121509552002,1.3760347366333008
112,0.7981899976730347,1.3764569759368896
113,0.798331081867218,1.376394510269165
114,0.7984763383865356,1.3763514757156372
115,0.7990434169769287,1.3757659196853638
116,0.7986792325973511,1.376159906387329
117,0.7985326647758484,1.3764052391052246
118,0.7986173033714294,1.376142978668213
119,0.798201322555542,1.3767642974853516
120,0.7988020777702332,1.376017451286316
121,0.7983779311180115,1.3762818574905396
122,0.7987208366394043,1.3760771751403809
123,0.7986479997634888,1.3761193752288818
124,0.7987251281738281,1.3757988214492798
125,0.798881471157074,1.3756952285766602
126,0.7985016703605652,1.3762067556381226
127,0.7981074452400208,1.3764030933380127
128,0.798370361328125,1.376439094543457
129,0.7984187006950378,1.3763251304626465
130,0.7984201312065125,1.376382827758789
131,0.7986741662025452,1.3763115406036377
132,0.7986472845077515,1.3762731552124023
133,0.7983099818229675,1.3762304782867432
134,0.798343300819397,1.3763130903244019
135,0.7988384962081909,1.37617826461792
136,0.7987815737724304,1.376068115234375
137,0.7987409830093384,1.3763965368270874
138,0.7993363738059998,1.3757436275482178
139,0.7986441254615784,1.3763325214385986
140,0.7987181544303894,1.3764240741729736
141,0.7990787625312805,1.3760998249053955
142,0.79874587059021,1.37604820728302
143,0.7990360260009766,1.3759286403656006
144,0.7985188961029053,1.3765692710876465
145,0.7985281348228455,1.3763097524642944
146,0.7985503077507019,1.376330852508545
147,0.7982624769210815,1.3761235475540161
148,0.7981990575790405,1.3760960102081299
149,0.7981067299842834,1.376284122467041
150,0.7985554337501526,1.3759541511535645
151,0.7981293797492981,1.3760359287261963
152,0.7981181144714355,1.3761337995529175
153,0.7979035973548889,1.3766207695007324
154,0.7980578541755676,1.3762133121490479
155,0.7983651161193848,1.376242995262146
156,0.7981782555580139,1.3761382102966309
157,0.7984256148338318,1.375852108001709
158,0.7984718084335327,1.375955581665039
159,0.7981234788894653,1.3765535354614258
160,0.7985716462135315,1.3759877681732178
161,0.7987537980079651,1.375949740409851
162,0.7988023161888123,1.3761746883392334
163,0.7986868619918823,1.375884771347046
164,0.7981944680213928,1.3764315843582153
165,0.7978155612945557,1.3764381408691406
166,0.7986562848091125,1.3755824565887451
167,0.798484206199646,1.375627040863037
168,0.7979428768157959,1.3762142658233643
169,0.7983747124671936,1.3756263256072998
170,0.7982258796691895,1.376204013824463
171,0.7985718846321106,1.3763256072998047
172,0.7986164689064026,1.3761236667633057
173,0.7985432147979736,1.3764551877975464
174,0.7983057498931885,1.3763916492462158
175,0.798525333404541,1.376086950302124
176,0.7979243993759155,1.3765573501586914
177,0.7983688116073608,1.3760913610458374
178,0.7981270551681519,1.3758528232574463
179,0.7982047200202942,1.3760507106781006
180,0.7983749508857727,1.3765692710876465
181,0.7985109686851501,1.376291275024414
182,0.7990642189979553,1.3761299848556519
183,0.7981294989585876,1.3765430450439453
184,0.7985129952430725,1.3762481212615967
185,0.7990554571151733,1.3757152557373047
186,0.7984911799430847,1.3762142658233643
187,0.798750102519989,1.375675916671753
188,0.7980243563652039,1.3765474557876587
189,0.7987807989120483,1.3764383792877197
190,0.7988540530204773,1.3759782314300537
191,0.7987662553787231,1.3762989044189453
192,0.798733651638031,1.3758207559585571
193,0.798613429069519,1.375862956047058
194,0.7985116243362427,1.3760426044464111
195,0.7979163527488708,1.3767633438110352
196,0.7980511784553528,1.3763492107391357
197,0.798555850982666,1.3764660358428955
198,0.7993579506874084,1.3763676881790161
199,0.7992922067642212,1.3761568069458008
200,0.7990870475769043,1.37661612033844
201,0.7990278601646423,1.3760833740234375
202,0.7985033392906189,1.3763763904571533
203,0.7986950278282166,1.3761181831359863
204,0.7987564206123352,1.3760671615600586
205,0.7980459332466125,1.3761467933654785
206,0.7983863353729248,1.3759647607803345
207,0.7982444167137146,1.3764548301696777
208,0.7986595034599304,1.3759617805480957
209,0.7983751893043518,1.376391887664795
210,0.7979620099067688,1.3765032291412354
211,0.7986699938774109,1.376011848449707
212,0.798657238483429,1.3759537935256958
213,0.7988665699958801,1.3757917881011963
214,0.7979042530059814,1.3760724067687988
215,0.7981473207473755,1.3760454654693604
216,0.7986767292022705,1.376120686531067
217,0.7989012598991394,1.3758890628814697
218,0.7985621690750122,1.3765819072723389
219,0.798766016960144,1.3761487007141113
220,0.7987534999847412,1.3762280941009521
221,0.7993800044059753,1.3754814863204956
222,0.7987601161003113,1.3758817911148071
223,0.7983949184417725,1.375683307647705
224,0.7990229725837708,1.3753643035888672
225,0.7982636094093323,1.3764500617980957
226,0.7980874180793762,1.3765311241149902
227,0.7987338304519653,1.3763320446014404
228,0.7985355854034424,1.3763463497161865
229,0.7988627552986145,1.3759865760803223
230,0.7987709045410156,1.3760230541229248
231,0.7985442876815796,1.3762848377227783
232,0.7987085580825806,1.375411033630371
233,0.7980401515960693,1.3763298988342285
234,0.7989230155944824,1.3759551048278809
235,0.7983861565589905,1.3761942386627197
236,0.7982768416404724,1.3765180110931396
237,0.7980692386627197,1.376383900642395
238,0.7988475561141968,1.3757081031799316
239,0.7984374165534973,1.3760647773742676
240,0.7983847856521606,1.3761919736862183
241,0.7988157868385315,1.375016689300537
242,0.7978162169456482,1.376103401184082
243,0.7979400753974915,1.376665472984314
244,0.7986319065093994,1.3759653568267822
245,0.798188328742981,1.3767015933990479
246,0.7985780239105225,1.375887393951416
247,0.7980806231498718,1.3763716220855713
248,0.7988911271095276,1.3755782842636108
249,0.79828941822052,1.3759040832519531
250,0.7980949282646179,1.3755040168762207
251,0.7980654835700989,1.3760204315185547
252,0.7986483573913574,1.3765559196472168
253,0.7989558577537537,1.3759137392044067
254,0.7997047305107117,1.3756870031356812
255,0.7985497713088989,1.3761730194091797
256,0.7991959452629089,1.3756074905395508
257,0.799290120601654,1.3755395412445068
258,0.7979980111122131,1.3767787218093872
259,0.7987913489341736,1.375519037246704
260,0.7992265224456787,1.375211477279663
261,0.7990089058876038,1.3757338523864746
262,0.7980086803436279,1.3762080669403076
263,0.7983314394950867,1.3765349388122559
264,0.7983965277671814,1.37601637840271
265,0.7988839745521545,1.375715732574463
266,0.7982321977615356,1.376584529876709
267,0.798332929611206,1.3770272731781006
268,0.7994775176048279,1.3753914833068848
269,0.7993737459182739,1.3755874633789062
270,0.7985865473747253,1.3768362998962402
271,0.7987795472145081,1.3764348030090332
272,0.7992125153541565,1.3765382766723633
273,0.799121081829071,1.3760497570037842
274,0.7987375855445862,1.3761482238769531
275,0.7986467480659485,1.375973105430603
276,0.7984426617622375,1.3762469291687012
277,0.7982578873634338,1.375942349433899
278,0.7994189858436584,1.375633716583252
279,0.7994208931922913,1.375962257385254
280,0.7990826368331909,1.3761160373687744
281,0.7985981702804565,1.3766882419586182
282,0.798934280872345,1.375837802886963
283,0.7989964485168457,1.375565528869629
284,0.7979464530944824,1.3762588500976562
285,0.7978172302246094,1.3764315843582153
286,0.7984411120414734,1.3751822710037231
287,0.7987245917320251,1.3753983974456787
288,0.7980294227600098,1.3764382600784302
289,0.7985895872116089,1.3759733438491821
290,0.7983947396278381,1.3763678073883057
291,0.7984828948974609,1.3759357929229736
292,0.7988017201423645,1.3753559589385986
293,0.7979186773300171,1.3762280941009521
294,0.7985023260116577,1.3761351108551025
295,0.7993566989898682,1.3749665021896362
296,0.7991689443588257,1.375795602798462
297,0.7994840741157532,1.3763213157653809
298,0.7990685105323792,1.3762216567993164
299,0.7989919781684875,1.376369833946228
300,0.7980448603630066,1.376389741897583
301,0.798308253288269,1.3760401010513306
302,0.7989866733551025,1.3754498958587646
303,0.7982349395751953,1.376153588294983
304,0.7983035445213318,1.3754873275756836
305,0.7984880208969116,1.3761613368988037
306,0.7982454299926758,1.3774127960205078
307,0.7993526458740234,1.3761086463928223
308,0.7993752360343933,1.3763551712036133
309,0.799542248249054,1.375157117843628
310,0.7981523275375366,1.3760302066802979
311,0.7981464862823486,1.376180648803711
312,0.7984572052955627,1.3760242462158203
313,0.7986912727355957,1.3752305507659912
314,0.798111081123352,1.3763384819030762
315,0.7985995411872864,1.3767045736312866
316,0.79782634973526,1.3771641254425049
317,0.7992287874221802,1.3764245510101318
318,0.7987579107284546,1.3758289813995361
319,0.7984399199485779,1.3760111331939697
320,0.7984466552734375,1.3761118650436401
321,0.7991951107978821,1.375615119934082
322,0.7988871932029724,1.375260829925537
323,0.8002594113349915,1.3747398853302002
324,0.7987321019172668,1.3766350746154785
325,0.7987754344940186,1.3761922121047974
326,0.7992733716964722,1.3760862350463867
327,0.7979678511619568,1.3764488697052002
328,0.7982258200645447,1.3760420083999634
329,0.7983070015907288,1.3761489391326904
330,0.7981273531913757,1.376591682434082
331,0.799538791179657,1.3747777938842773
332,0.798950731754303,1.376127004623413
333,0.8003080487251282,1.375981092453003
334,0.7989364862442017,1.3766393661499023
335,0.798601508140564,1.3772016763687134
336,0.7994958758354187,1.3753005266189575
337,0.7987920045852661,1.3754520416259766
338,0.7986408472061157,1.3755112886428833
339,0.7984707355499268,1.3760361671447754
340,0.7980101704597473,1.375872254371643
341,0.7991387248039246,1.375983476638794
342,0.7997831106185913,1.376441240310669
343,0.7997761964797974,1.3758864402770996
344,0.7995597124099731,1.376429796218872
345,0.7997751235961914,1.3749860525131226
346,0.7988567352294922,1.3753114938735962
347,0.7978629469871521,1.3759973049163818
348,0.7990102767944336,1.3750836849212646
349,0.7991732358932495,1.374124526977539
350,0.7969070076942444,1.377061367034912
351,0.7996383309364319,1.3759870529174805
352,0.7991026639938354,1.3760991096496582
353,0.7996866703033447,1.376044511795044
354,0.7998341917991638,1.3747644424438477
355,0.8000363707542419,1.3740017414093018
356,0.797980785369873,1.3755602836608887
357,0.7979564070701599,1.3759649991989136
358,0.798785388469696,1.3744010925292969
359,0.79925537109375,1.3748693466186523
360,0.7982596158981323,1.3771159648895264
361,0.798591673374176,1.3764064311981201
362,0.7985236048698425,1.377110481262207
363,0.7992497682571411,1.3754078149795532
364,0.7997128963470459,1.3751306533813477
365,0.7998601198196411,1.375205636024475
366,0.7988228797912598,1.375991702079773
367,0.7985154986381531,1.3750090599060059
368,0.7986583113670349,1.3755528926849365
369,0.7985616326332092,1.3765206336975098
370,0.7976467609405518,1.3769586086273193
371,0.7985203862190247,1.3769395351409912
372,0.7999296188354492,1.3751468658447266
373,0.798179030418396,1.376916527748108
374,0.8001880645751953,1.3750616312026978
375,0.7993698120117188,1.3756047487258911
376,0.7978892922401428,1.3758379220962524
377,0.7994250059127808,1.375096321105957
378,0.7987545728683472,1.3768539428710938
379,0.7988579273223877,1.376277208328247
380,0.7983047366142273,1.377190351486206
381,0.7989159822463989,1.3753726482391357
382,0.7982231974601746,1.3756229877471924
383,0.7980164289474487,1.3760507106781006
384,0.7975441813468933,1.3770711421966553
385,0.799010157585144,1.3749719858169556
386,0.8010397553443909,1.3742451667785645
387,0.7985589504241943,1.3772883415222168
388,0.8007349371910095,1.3747739791870117
389,0.7989955544471741,1.3763383626937866
390,0.7975473403930664,1.3760663270950317
391,0.7971323132514954,1.3764668703079224
392,0.7980047464370728,1.376059889793396
393,0.7990119457244873,1.3751779794692993
394,0.7984864711761475,1.3749616146087646
395,0.7997365593910217,1.3750391006469727
396,0.7987542748451233,1.3772823810577393
397,0.8007157444953918,1.3746910095214844
398,0.7988434433937073,1.3765259981155396
399,0.7992827892303467,1.3746711015701294
400,0.7989001870155334,1.3748774528503418
401,0.7987848520278931,1.3758344650268555
402,0.7990617752075195,1.3759191036224365
403,0.7978700399398804,1.3762462139129639
404,0.8000584244728088,1.3757963180541992
405,0.7999762892723083,1.3769195079803467
406,0.7984394431114197,1.3772141933441162
407,0.7992365956306458,1.3766698837280273
408,0.7977005839347839,1.3762450218200684
409,0.7981061935424805,1.3757386207580566
410,0.7979822158813477,1.3765355348587036
411,0.8007758855819702,1.3747096061706543
412,0.7991602420806885,1.374915361404419
413,0.7983658313751221,1.3765325546264648
414,0.7993512153625488,1.376800537109375
415,0.7990942597389221,1.3759162425994873
416,0.798679769039154,1.3767625093460083
417,0.7991665601730347,1.375157356262207
418,0.7973644137382507,1.3768892288208008
419,0.7993802428245544,1.3753427267074585
420,0.7982849478721619,1.3767313957214355
421,0.8005300760269165,1.3739111423492432
422,0.7982031106948853,1.3770036697387695
423,0.8005527257919312,1.3764044046401978
424,0.7996612787246704,1.37589693069458
425,0.8007108569145203,1.375402808189392
426,0.7980239987373352,1.3765044212341309
427,0.7999603152275085,1.3748669624328613
428,0.7993087768554688,1.3757104873657227
429,0.8001377582550049,1.3752527236938477
430,0.7996521592140198,1.3742742538452148
431,0.7982335686683655,1.3766310214996338
432,0.7992753386497498,1.3765993118286133
433,0.7993689179420471,1.37544846534729
434,0.7987229228019714,1.376222848892212
435,0.7977400422096252,1.3755404949188232
436,0.7960229516029358,1.3773179054260254
437,0.7974146604537964,1.3769727945327759
438,0.7989242672920227,1.3767454624176025
439,0.7991256713867188,1.3761227130889893
440,0.8001058101654053,1.376573085784912
441,0.800570547580719,1.3768770694732666
442,0.8007477521896362,1.3749213218688965
443,0.798234224319458,1.3768576383590698
444,0.7982285022735596,1.3751277923583984
445,0.7969462871551514,1.3759711980819702
446,0.7978012561798096,1.3760086297988892
447,0.7981157302856445,1.376150369644165
448,0.7996003031730652,1.3739970922470093
449,0.7972719073295593,1.3777661323547363
450,0.7998238801956177,1.3771847486495972
451,0.8006048798561096,1.3754606246948242
452,0.8001071810722351,1.3763439655303955
453,0.8004904985427856,1.374229073524475
454,0.797155499458313,1.3769313097000122
455,0.8005300760269165,1.374842643737793
456,0.7988099455833435,1.3767346143722534
457,0.7986809611320496,1.3758114576339722
458,0.7991632223129272,1.3768219947814941
459,0.8008732795715332,1.3760466575622559
460,0.8005380034446716,1.375566005706787
461,0.7995004653930664,1.3762969970703125
462,0.7988757491111755,1.3755030632019043
463,0.798596978187561,1.375199794769287
464,0.7981203198432922,1.3757458925247192
465,0.7981083989143372,1.3761327266693115
466,0.7974241971969604,1.376295804977417
467,0.8003412485122681,1.3752691745758057
468,0.7998736500740051,1.3768473863601685
469,0.7994676828384399,1.3762935400009155
470,0.7982911467552185,1.377608299255371
471,0.7985818386077881,1.376137375831604
472,0.7986720204353333,1.3754693269729614
473,0.7986329197883606,1.3756320476531982
474,0.7984824180603027,1.3762290477752686
475,0.800043523311615,1.373626947402954
476,0.8003720641136169,1.3740792274475098
477,0.7981506586074829,1.3765863180160522
478,0.798011839389801,1.376673936843872
479,0.8004584312438965,1.3755855560302734
480,0.7981500029563904,1.3764641284942627
481,0.7992607951164246,1.3751559257507324
482,0.7992305159568787,1.3753290176391602
483,0.7978553771972656,1.3765137195587158
484,0.7980355024337769,1.375349521636963
485,0.8005451560020447,1.374956727027893
486,0.7995138168334961,1.3768107891082764
487,0.8006728291511536,1.3745665550231934
488,0.7978692054748535,1.3769265413284302
489,0.7980719804763794,1.3754961490631104
490,0.7987698316574097,1.3746942281723022
491,0.7985709309577942,1.3752543926239014
492,0.7957442402839661,1.3785024881362915
493,0.8001669645309448,1.373819351196289
494,0.8011237382888794,1.3742271661758423
495,0.7976100444793701,1.3780248165130615
496,0.7991501688957214,1.3756535053253174
497,0.7980653047561646,1.3776025772094727
498,0.7983440160751343,1.3763577938079834
499,0.7985612154006958,1.3759969472885132
500,0.7984690070152283,1.3760993480682373
501,0.7987262606620789,1.376222848892212
502,0.8003599643707275,1.373704195022583
503,0.7979784607887268,1.3774833679199219
504,0.7992153167724609,1.3775451183319092
505,0.7996667623519897,1.3757753372192383
506,0.8000102043151855,1.3754194974899292
507,0.797791600227356,1.3760707378387451
508,0.7983282804489136,1.3759586811065674
509,0.7997406721115112,1.3753163814544678
510,0.7979650497436523,1.3773105144500732
511,0.8003079295158386,1.373893141746521
512,0.799375593662262,1.3760242462158203
513,0.7994223833084106,1.3772118091583252
514,0.800886332988739,1.3743788003921509
515,0.7979183793067932,1.3773291110992432
516,0.799013078212738,1.374995470046997
517,0.7998136878013611,1.373854160308838
518,0.795853316783905,1.378017783164978
519,0.8018277287483215,1.3737115859985352
520,0.7978978753089905,1.375964641571045
521,0.8011264204978943,1.3742724657058716
522,0.8000048398971558,1.3766982555389404
523,0.8001020550727844,1.3752217292785645
524,0.7978826761245728,1.3780951499938965
525,0.7981278896331787,1.3769617080688477
526,0.7981567978858948,1.376653790473938
527,0.7996242642402649,1.3756946325302124
528,0.7983310222625732,1.376729965209961
529,0.7985562682151794,1.3758736848831177
530,0.800047755241394,1.375609040260315
531,0.7988815307617188,1.3774617910385132
532,0.798757791519165,1.3770086765289307
533,0.8001669645309448,1.3764467239379883
534,0.7987494468688965,1.376779556274414
535,0.7978237271308899,1.3772025108337402
536,0.7997114658355713,1.3757966756820679
537,0.7990256547927856,1.3761954307556152
538,0.7998650670051575,1.3736801147460938
539,0.7990070581436157,1.375458002090454
540,0.7995849251747131,1.37562894821167
541,0.7972606420516968,1.3772263526916504
542,0.7996537089347839,1.3760395050048828
543,0.7984699606895447,1.3766759634017944
544,0.7996344566345215,1.3754373788833618
545,0.8005793690681458,1.3749319314956665
546,0.7997817993164062,1.3757219314575195
547,0.799560546875,1.3742930889129639
548,0.7975332736968994,1.3777093887329102
549,0.8003401756286621,1.376206398010254
550,0.799583911895752,1.3759361505508423
551,0.7981233596801758,1.3780592679977417
552,0.7998855710029602,1.3750708103179932
553,0.7979580760002136,1.3759329319000244
554,0.7981765866279602,1.3758220672607422
555,0.798770546913147,1.3756712675094604
556,0.7978101372718811,1.375719666481018
557,0.8000635504722595,1.3753197193145752
558,0.7987982034683228,1.377211093902588
559,0.7985407114028931,1.3770098686218262
560,0.7988991737365723,1.3772799968719482
561,0.7990633845329285,1.3762271404266357
562,0.8002894520759583,1.3748317956924438
563,0.7992124557495117,1.376279592514038
564,0.7991580963134766,1.3765661716461182
565,0.8003254532814026,1.3736639022827148
566,0.798952579498291,1.375866174697876
567,0.799684464931488,1.375471591949463
568,0.7987936735153198,1.3754065036773682
569,0.7985856533050537,1.3760255575180054
570,0.7984687089920044,1.3747780323028564
571,0.7981382012367249,1.375322937965393
572,0.8001128435134888,1.3747823238372803
573,0.7995732426643372,1.3759747743606567
574,0.7996147871017456,1.3748328685760498
575,0.8004886507987976,1.375381588935852
576,0.8001601696014404,1.3756786584854126
577,0.7982765436172485,1.3764894008636475
578,0.7996289134025574,1.376084804534912
579,0.7989904284477234,1.3757299184799194
580,0.7990055084228516,1.3755428791046143
581,0.7988875508308411,1.3758389949798584
582,0.7988177537918091,1.376288890838623
583,0.8001470565795898,1.3735535144805908
584,0.7976375222206116,1.3775475025177002
585,0.8021988868713379,1.3741402626037598
586,0.8001811504364014,1.3747344017028809
587,0.7985787987709045,1.3764841556549072
588,0.7993449568748474,1.374833106994629
589,0.7994213700294495,1.3743078708648682
590,0.7981454730033875,1.3758330345153809
591,0.7976900935173035,1.3769309520721436
592,0.8003399968147278,1.3739391565322876
593,0.7980225086212158,1.378157377243042
594,0.7991340160369873,1.377766489982605
595,0.7999043464660645,1.375381350517273
596,0.7989357709884644,1.376305341720581
597,0.7980538606643677,1.3759791851043701
598,0.7982621192932129,1.3758724927902222
599,0.7965964674949646,1.3789684772491455
600,0.7996383905410767,1.3765521049499512
601,0.7986453771591187,1.3757984638214111
602,0.7977361679077148,1.3775274753570557
603,0.7980921864509583,1.376908540725708
604,0.7979655861854553,1.375523328781128
605,0.7986885905265808,1.3753305673599243
606,0.7980945706367493,1.3752467632293701
607,0.7989709377288818,1.3749061822891235
608,0.7987354397773743,1.3766798973083496
609,0.8007860779762268,1.3765830993652344
610,0.8028169870376587,1.3730151653289795
611,0.7978740334510803,1.3783525228500366
612,0.8013532757759094,1.3756475448608398
613,0.7981244921684265,1.3771030902862549
614,0.7984820604324341,1.3770875930786133
615,0.8001088500022888,1.3740432262420654
616,0.7993155717849731,1.3742797374725342
617,0.799460232257843,1.3745914697647095
618,0.7984561324119568,1.37602961063385
619,0.8003575801849365,1.3734569549560547
620,0.8002489805221558,1.375182032585144
621,0.7995297908782959,1.3763298988342285
622,0.7995808720588684,1.3749873638153076
623,0.8000149726867676,1.375099539756775
624,0.797008752822876,1.3768315315246582
625,0.8014854192733765,1.3729554414749146
626,0.7984036803245544,1.3765435218811035
627,0.7999623417854309,1.3759511709213257
628,0.8012884259223938,1.3732306957244873
629,0.7989659309387207,1.3772239685058594
630,0.7999497652053833,1.3771393299102783
631,0.8007236123085022,1.375136375427246
632,0.7974792122840881,1.3787845373153687
633,0.8016768097877502,1.373547077178955
634,0.7976484894752502,1.3761072158813477
635,0.7962993383407593,1.3781814575195312
636,0.8011584877967834,1.3739293813705444
637,0.7996610999107361,1.3732988834381104
638,0.801213264465332,1.3734155893325806
639,0.7971367239952087,1.3773410320281982
640,0.7977518439292908,1.3761260509490967
641,0.7996402382850647,1.37553870677948
642,0.7975197434425354,1.3760404586791992
643,0.7968682050704956,1.3769094944000244
644,0.7983884215354919,1.37630295753479
645,0.8006079792976379,1.374528169631958
646,0.7995366454124451,1.3737988471984863
647,0.7990654706954956,1.376255750656128
648,0.8003060817718506,1.3765110969543457
649,0.8015802502632141,1.373400092124939
650,0.7995319962501526,1.375443696975708
651,0.8001326322555542,1.3733737468719482
652,0.7991916537284851,1.374228835105896
653,0.7972904443740845,1.3774632215499878
654,0.7993366718292236,1.376983880996704
655,0.8007320165634155,1.374294400215149
656,0.8024116158485413,1.3738651275634766
657,0.8002486824989319,1.37538743019104
658,0.7983340620994568,1.3750786781311035
659,0.7982350587844849,1.3766402006149292
660,0.7998441457748413,1.3742666244506836
661,0.8007013201713562,1.373741626739502
662,0.8014086484909058,1.3740276098251343
663,0.7993742227554321,1.3763777017593384
664,0.800632119178772,1.373194932937622
665,0.7969599962234497,1.3788800239562988
666,0.8010807633399963,1.3761041164398193
667,0.7991223931312561,1.3753118515014648
668,0.799359917640686,1.375687599182129
669,0.7978671789169312,1.3755545616149902
670,0.7980166077613831,1.376133918762207
671,0.7995555400848389,1.3760709762573242
672,0.799662709236145,1.3766210079193115
673,0.8004262447357178,1.3738408088684082
674,0.7986228466033936,1.3766896724700928
675,0.7976228594779968,1.3781081438064575
676,0.7992274165153503,1.3746261596679688
677,0.8007439970970154,1.37408447265625
678,0.7977721691131592,1.3754726648330688
679,0.8008984923362732,1.3732984066009521
680,0.8002395629882812,1.374697208404541
681,0.7996456623077393,1.37660813331604
682,0.8005805015563965,1.3738830089569092
683,0.8029492497444153,1.3733839988708496
684,0.8010400533676147,1.3755346536636353
685,0.800290584564209,1.3734748363494873
686,0.7960206866264343,1.378754734992981
687,0.7968045473098755,1.3773010969161987
688,0.7986441850662231,1.3762500286102295
689,0.7997695803642273,1.3759806156158447
690,0.8008521795272827,1.3751306533813477
691,0.7997634410858154,1.3742294311523438
692,0.8002610802650452,1.3757904767990112
693,0.8020980358123779,1.374516487121582
694,0.7974697947502136,1.3767157793045044
695,0.8008978962898254,1.37534761428833
696,0.7963689565658569,1.3779819011688232
697,0.7989072799682617,1.37636137008667
698,0.8016316890716553,1.374772548675537
699,0.798868715763092,1.377184510231018
700,0.7975583672523499,1.3758652210235596
701,0.7966762781143188,1.3794206380844116
702,0.798054039478302,1.379438042640686
703,0.8008755445480347,1.3743867874145508
704,0.7995162606239319,1.375927209854126
705,0.7964822053909302,1.3762162923812866
706,0.796818196773529,1.3763742446899414
707,0.8016860485076904,1.37294340133667
708,0.7965721487998962,1.3785297870635986
709,0.7999537587165833,1.3740439414978027
